Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet,Store: Consent
4,1713360572540,17/04/2024 13:29:32,1713364172540,1,17/04/2024 15:29:32,131657,11,task-ayab,,37089254,BLIND,10937587,,complete,,661fce91c3a9d2747d9438bf,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Consent,5,38,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360616203,17/04/2024 13:30:16,1713364216203,1,17/04/2024 15:30:16,131657,11,task-ayab,,37089306,BLIND,10937601,,complete,,661fcee1195bf786e7803fcf,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x912,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360625003,17/04/2024 13:30:25,1713364225003,1,17/04/2024 15:30:25,131657,11,task-ayab,,37089306,BLIND,10937601,,complete,,661fcee1195bf786e7803fcf,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x912,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,8813.881999904632,8800.482,8813.881999904632,8813.881999904632,8800.482,8813.881999904632,1,8813.881999904632,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360625004,17/04/2024 13:30:25,1713364225004,1,17/04/2024 15:30:25,131657,11,task-ayab,,37089306,BLIND,10937601,,complete,,661fcee1195bf786e7803fcf,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x912,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,8350.482,8800.482,8815.481999928474,8350.482,8800.482,8815.481999928474,1,8350.482,464.9999999284737,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360625005,17/04/2024 13:30:25,1713364225005,1,17/04/2024 15:30:25,131657,11,task-ayab,,37089306,BLIND,10937601,,complete,,661fcee1195bf786e7803fcf,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x912,,,0,Consent,5,43,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360621284,17/04/2024 13:30:21,1713364221284,1,17/04/2024 15:30:21,131657,11,task-ayab,,37089310,BLIND,10937603,,complete,,661fcedf19b325a84955380e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1508x788,,,0,Consent,5,10,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360627094,17/04/2024 13:30:27,1713364227094,1,17/04/2024 15:30:27,131657,11,task-ayab,,37089310,BLIND,10937603,,complete,,661fcedf19b325a84955380e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1508x788,,,0,Consent,5,10,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,5835.375999988079,5833.075999999999,5835.375999988079,5835.375999988079,5833.075999999999,5835.375999988079,1,5835.375999988079,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360627095,17/04/2024 13:30:27,1713364227095,1,17/04/2024 15:30:27,131657,11,task-ayab,,37089310,BLIND,10937603,,complete,,661fcedf19b325a84955380e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1508x788,,,0,Consent,5,10,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3866.476,5833.075999999999,5837.275999964237,3866.476,5833.075999999999,5837.275999964237,1,3866.476,1970.7999999642366,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360627097,17/04/2024 13:30:27,1713364227097,1,17/04/2024 15:30:27,131657,11,task-ayab,,37089310,BLIND,10937603,,complete,,661fcedf19b325a84955380e,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1508x788,,,0,Consent,5,10,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360634695,17/04/2024 13:30:34,1713364234695,1,17/04/2024 15:30:34,131657,11,task-ayab,,37089315,BLIND,10937604,,complete,,661fcef51f509e0fccd87c24,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x919,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360636979,17/04/2024 13:30:36,1713364236979,1,17/04/2024 15:30:36,131657,11,task-ayab,,37089315,BLIND,10937604,,complete,,661fcef51f509e0fccd87c24,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x919,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,2294.934,2285.7340000000004,2294.934,2294.934,2285.7340000000004,2294.934,1,2294.934,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360636980,17/04/2024 13:30:36,1713364236980,1,17/04/2024 15:30:36,131657,11,task-ayab,,37089315,BLIND,10937604,,complete,,661fcef51f509e0fccd87c24,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x919,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,1868.834,2285.7340000000004,2296.2339999523165,1868.834,2285.7340000000004,2296.2339999523165,1,1868.834,427.3999999523164,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360636981,17/04/2024 13:30:36,1713364236981,1,17/04/2024 15:30:36,131657,11,task-ayab,,37089315,BLIND,10937604,,complete,,661fcef51f509e0fccd87c24,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1920x1080,1920x919,,,0,Consent,5,28,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360637930,17/04/2024 13:30:37,1713364237930,1,17/04/2024 15:30:37,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360650080,17/04/2024 13:30:50,1713364250080,1,17/04/2024 15:30:50,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,12195.699999999999,12179,12195.699999999999,12195.699999999999,12179,12195.699999999999,1,12195.699999999999,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360652641,17/04/2024 13:30:52,1713364252641,1,17/04/2024 15:30:52,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,14763.8,14747.2,14763.8,14763.8,14747.2,14763.8,1,14763.8,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
4,1713360657630,17/04/2024 13:30:57,1713364257630,1,17/04/2024 15:30:57,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,19752.2,19740.5,19752.2,19752.2,19740.5,19752.2,1,19752.2,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
5,1713360657632,17/04/2024 13:30:57,1713364257632,1,17/04/2024 15:30:57,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,18735.8,19740.5,19755.2,18735.8,19740.5,19755.2,1,18735.8,1019.4000000000015,0,,Dropdown,Consent,3,object-8,Consent,,I consent
6,1713360657639,17/04/2024 13:30:57,1713364257639,1,17/04/2024 15:30:57,131657,11,task-ayab,,37089316,BLIND,10937605,,complete,,661fceeb2bae0fd3b71bb451,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1366x768,1358x692,,,0,Consent,5,16,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360643209,17/04/2024 13:30:43,1713342643209,-5,17/04/2024 03:30:43,131657,11,task-ayab,,37089317,BLIND,10937606,,complete,,661fceef366d694d14017a0c,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,412x915,980x1862,,,0,Consent,5,12,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360648938,17/04/2024 13:30:48,1713342648938,-5,17/04/2024 03:30:48,131657,11,task-ayab,,37089317,BLIND,10937606,,complete,,661fceef366d694d14017a0c,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,412x915,980x1862,,,0,Consent,5,12,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,5745.100000000372,5734.499999999999,5745.100000000372,5745.100000000372,5734.499999999999,5745.100000000372,1,5745.100000000372,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360648940,17/04/2024 13:30:48,1713342648940,-5,17/04/2024 03:30:48,131657,11,task-ayab,,37089317,BLIND,10937606,,complete,,661fceef366d694d14017a0c,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,412x915,980x1862,,,0,Consent,5,12,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,5186.999999999999,5734.499999999999,5749.400000000186,5186.999999999999,5734.499999999999,5749.400000000186,1,5186.999999999999,562.400000000187,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360648943,17/04/2024 13:30:48,1713342648943,-5,17/04/2024 03:30:48,131657,11,task-ayab,,37089317,BLIND,10937606,,complete,,661fceef366d694d14017a0c,computer,Desktop or Laptop,Linux x86_64,Chrome 123.0.0.0,412x915,980x1862,,,0,Consent,5,12,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360736756,17/04/2024 13:32:16,1713364336756,1,17/04/2024 15:32:16,131657,11,task-ayab,,37089330,BLIND,10937611,,complete,,661fcef4633af4bdbe0f0e2c,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x641,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360745733,17/04/2024 13:32:25,1713364345733,1,17/04/2024 15:32:25,131657,11,task-ayab,,37089330,BLIND,10937611,,complete,,661fcef4633af4bdbe0f0e2c,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x641,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,9037.36899923706,9032.601999999999,9037.36899923706,9037.36899923706,9032.601999999999,9037.36899923706,1,9037.36899923706,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360745736,17/04/2024 13:32:25,1713364345736,1,17/04/2024 15:32:25,131657,11,task-ayab,,37089330,BLIND,10937611,,complete,,661fcef4633af4bdbe0f0e2c,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x641,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,8316.104,9032.601999999999,9045.36899923706,8316.104,9032.601999999999,9045.36899923706,1,8316.104,729.2649992370607,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360745742,17/04/2024 13:32:25,1713364345742,1,17/04/2024 15:32:25,131657,11,task-ayab,,37089330,BLIND,10937611,,complete,,661fcef4633af4bdbe0f0e2c,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1366x768,1366x641,,,0,Consent,5,13,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360647945,17/04/2024 13:30:47,1713364247945,1,17/04/2024 15:30:47,131657,11,task-ayab,,37089332,BLIND,10937612,,complete,,661fcef17bb1cab19f2278f1,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1300x731,1300x612,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360652234,17/04/2024 13:30:52,1713364252234,1,17/04/2024 15:30:52,131657,11,task-ayab,,37089332,BLIND,10937612,,complete,,661fcef17bb1cab19f2278f1,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1300x731,1300x612,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4359.563000000745,4349.557,4359.563000000745,4359.563000000745,4349.557,4359.563000000745,1,4359.563000000745,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360652238,17/04/2024 13:30:52,1713364252238,1,17/04/2024 15:30:52,131657,11,task-ayab,,37089332,BLIND,10937612,,complete,,661fcef17bb1cab19f2278f1,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1300x731,1300x612,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,2799.7339999999995,4349.557,4366.221,2799.7339999999995,4349.557,4366.221,1,2799.7339999999995,1566.487,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360652246,17/04/2024 13:30:52,1713364252246,1,17/04/2024 15:30:52,131657,11,task-ayab,,37089332,BLIND,10937612,,complete,,661fcef17bb1cab19f2278f1,computer,Desktop or Laptop,Chromium OS 14816.131.0,Chrome 103.0.0.0,1300x731,1300x612,,,0,Consent,5,18,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360658249,17/04/2024 13:30:58,1713364258249,1,17/04/2024 15:30:58,131657,11,task-ayab,,37089346,BLIND,10937616,,complete,,661fced639dc87279d2ce0f1,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1912x966,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360676156,17/04/2024 13:31:16,1713364276156,1,17/04/2024 15:31:16,131657,11,task-ayab,,37089346,BLIND,10937616,,complete,,661fced639dc87279d2ce0f1,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1912x966,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,17923.19999998808,17917.5,17923.19999998808,17923.19999998808,17917.5,17923.19999998808,1,17923.19999998808,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360676158,17/04/2024 13:31:16,1713364276158,1,17/04/2024 15:31:16,131657,11,task-ayab,,37089346,BLIND,10937616,,complete,,661fced639dc87279d2ce0f1,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1912x966,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,16616.5,17917.5,17926.29999999702,16616.5,17917.5,17926.29999999702,1,16616.5,1309.7999999970198,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360676160,17/04/2024 13:31:16,1713364276160,1,17/04/2024 15:31:16,131657,11,task-ayab,,37089346,BLIND,10937616,,complete,,661fced639dc87279d2ce0f1,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1920x1080,1912x966,,,0,Consent,5,2,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360665460,17/04/2024 13:31:05,1713346265460,-4,17/04/2024 05:31:05,131657,11,task-ayab,,37089351,BLIND,10937618,,complete,,661fcf0be2d391f0ba0b80d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 124.0,1440x900,1375x761,,,0,Consent,5,40,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360669477,17/04/2024 13:31:09,1713346269477,-4,17/04/2024 05:31:09,131657,11,task-ayab,,37089351,BLIND,10937618,,complete,,661fcf0be2d391f0ba0b80d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 124.0,1440x900,1375x761,,,0,Consent,5,40,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4023.12,4006,4023.12,4023.12,4006,4023.12,1,4023.12,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360669478,17/04/2024 13:31:09,1713346269478,-4,17/04/2024 05:31:09,131657,11,task-ayab,,37089351,BLIND,10937618,,complete,,661fcf0be2d391f0ba0b80d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 124.0,1440x900,1375x761,,,0,Consent,5,40,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,3671.8599999999997,4006,4023.66,3671.8599999999997,4006,4023.66,1,3671.8599999999997,351.8000000000002,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360669478,17/04/2024 13:31:09,1713346269478,-4,17/04/2024 05:31:09,131657,11,task-ayab,,37089351,BLIND,10937618,,complete,,661fcf0be2d391f0ba0b80d0,computer,Desktop or Laptop,Mac OS 10.15,Firefox 124.0,1440x900,1375x761,,,0,Consent,5,40,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360677817,17/04/2024 13:31:17,1713364277817,1,17/04/2024 15:31:17,131657,11,task-ayab,,37089365,BLIND,10937622,,complete,,661fcf1400d0b822afcface2,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360697679,17/04/2024 13:31:37,1713364297679,1,17/04/2024 15:31:37,131657,11,task-ayab,,37089365,BLIND,10937622,,complete,,661fcf1400d0b822afcface2,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,29,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,19875.75800000149,19868.158,19875.75800000149,19875.75800000149,19868.158,19875.75800000149,1,19875.75800000149,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360697692,17/04/2024 13:31:37,1713364297692,1,17/04/2024 15:31:37,131657,11,task-ayab,,37089365,BLIND,10937622,,complete,,661fcf1400d0b822afcface2,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,29,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,14867.658,19868.158,19885.458,14867.658,19868.158,19885.458,1,14867.658,5017.799999999999,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360697702,17/04/2024 13:31:37,1713364297702,1,17/04/2024 15:31:37,131657,11,task-ayab,,37089365,BLIND,10937622,,complete,,661fcf1400d0b822afcface2,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,29,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360682799,17/04/2024 13:31:22,1713364282799,1,17/04/2024 15:31:22,131657,11,task-ayab,,37089374,BLIND,10937626,,complete,,661fcf176c43abe3e2591d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360687520,17/04/2024 13:31:27,1713364287520,1,17/04/2024 15:31:27,131657,11,task-ayab,,37089374,BLIND,10937626,,complete,,661fcf176c43abe3e2591d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,4749.899999999999,4733.299999999999,4749.899999999999,4749.899999999999,4733.299999999999,4749.899999999999,1,4749.899999999999,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360687521,17/04/2024 13:31:27,1713364287521,1,17/04/2024 15:31:27,131657,11,task-ayab,,37089374,BLIND,10937626,,complete,,661fcf176c43abe3e2591d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,4266.6,4733.299999999999,4749.899999999999,4266.6,4733.299999999999,4749.899999999999,1,4266.6,483.29999999999836,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360687525,17/04/2024 13:31:27,1713364287525,1,17/04/2024 15:31:27,131657,11,task-ayab,,37089374,BLIND,10937626,,complete,,661fcf176c43abe3e2591d8f,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x919,,,0,Consent,5,46,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360684523,17/04/2024 13:31:24,1713364284523,1,17/04/2024 15:31:24,131657,11,task-ayab,,37089375,BLIND,10937627,,complete,,661fcf19ae5e8b2f7a4574ea,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360695270,17/04/2024 13:31:35,1713364295270,1,17/04/2024 15:31:35,131657,11,task-ayab,,37089375,BLIND,10937627,,complete,,661fcf19ae5e8b2f7a4574ea,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,10789.599999997019,10757.099999999999,10789.599999997019,10789.599999997019,10757.099999999999,10789.599999997019,1,10789.599999997019,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360695285,17/04/2024 13:31:35,1713364295285,1,17/04/2024 15:31:35,131657,11,task-ayab,,37089375,BLIND,10937627,,complete,,661fcf19ae5e8b2f7a4574ea,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,9758,10757.099999999999,10790.399999999998,9758,10757.099999999999,10790.399999999998,1,9758,1032.3999999999978,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360695297,17/04/2024 13:31:35,1713364295297,1,17/04/2024 15:31:35,131657,11,task-ayab,,37089375,BLIND,10937627,,complete,,661fcf19ae5e8b2f7a4574ea,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,1536x864,1536x730,,,0,Consent,5,20,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
1,1713360696281,17/04/2024 13:31:36,1713346296281,-4,17/04/2024 05:31:36,131657,11,task-ayab,,37089384,BLIND,10937630,,complete,,661fcf239681897a69e2aaa3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,
2,1713360722313,17/04/2024 13:32:02,1713346322313,-4,17/04/2024 05:32:02,131657,11,task-ayab,,37089384,BLIND,10937630,,complete,,661fcf239681897a69e2aaa3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,continue,,26053.168,26045.568000000003,26053.168,26053.168,26045.568000000003,26053.168,1,26053.168,0,0,,Click To Continue,Continue Button,4,object-9,Consent,,
3,1713360722316,17/04/2024 13:32:02,1713346322316,-4,17/04/2024 05:32:02,131657,11,task-ayab,,37089384,BLIND,10937630,,complete,,661fcf239681897a69e2aaa3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,1,Consent,Screen 1,efjs3o,1,response,I consent,24912.168,26045.568000000003,26057.56800009537,24912.168,26045.568000000003,26057.56800009537,1,24912.168,1145.4000000953674,0,,Dropdown,Consent,3,object-8,Consent,,I consent
4,1713360722319,17/04/2024 13:32:02,1713346322319,-4,17/04/2024 05:32:02,131657,11,task-ayab,,37089384,BLIND,10937630,,complete,,661fcf239681897a69e2aaa3,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1280x720,1280x585,,,0,Consent,5,3,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,,
