Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-37bt,branch-tk52,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
3,1713360984864,17/04/2024 13:36:24,1713360984864,0,17/04/2024 13:36:24,131657,11,task-f6yr,,37089158,BLIND,10937486,,complete,,661fcc1988cb5152d7b7c4d2,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,26,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,196295.39999990462,196281.49999999994,196295.39999990462,196295.39999990462,196281.49999999994,196295.39999990462,1,196295.39999990462,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713361043140,17/04/2024 13:37:23,1713361043140,0,17/04/2024 13:37:23,131657,11,task-f6yr,,37089158,BLIND,10937486,,complete,,661fcc1988cb5152d7b7c4d2,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,26,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,58289.19999961858,58281.90000000002,58289.19999961858,58289.19999961858,58281.90000000002,58289.19999961858,1,58289.19999961858,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713361043145,17/04/2024 13:37:23,1713361043145,0,17/04/2024 13:37:23,131657,11,task-f6yr,,37089158,BLIND,10937486,,complete,,661fcc1988cb5152d7b7c4d2,computer,Desktop or Laptop,Windows 10,Chrome 122.0.0.0,1536x864,1536x730,,,0,Instructions_2,5,26,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360385988,17/04/2024 13:26:25,1713363985988,1,17/04/2024 15:26:25,131657,11,task-f6yr,,37089087,BLIND,10937526,,complete,,661fcddc5de4fd76d410ef9d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x812,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360410852,17/04/2024 13:26:50,1713364010852,1,17/04/2024 15:26:50,131657,11,task-f6yr,,37089087,BLIND,10937526,,complete,,661fcddc5de4fd76d410ef9d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x812,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,24432.4,24415.7,24432.4,24432.4,24415.7,24432.4,1,24432.4,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360435043,17/04/2024 13:27:15,1713364035043,1,17/04/2024 15:27:15,131657,11,task-f6yr,,37089087,BLIND,10937526,,complete,,661fcddc5de4fd76d410ef9d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x812,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,24215.50000001192,24199.100000000002,24215.50000001192,24215.50000001192,24199.100000000002,24215.50000001192,1,24215.50000001192,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713360448631,17/04/2024 13:27:28,1713364048631,1,17/04/2024 15:27:28,131657,11,task-f6yr,,37089087,BLIND,10937526,,complete,,661fcddc5de4fd76d410ef9d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x812,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,13605.000000005959,13599.400000000001,13605.000000005959,13605.000000005959,13599.400000000001,13605.000000005959,1,13605.000000005959,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360448634,17/04/2024 13:27:28,1713364048634,1,17/04/2024 15:27:28,131657,11,task-f6yr,,37089087,BLIND,10937526,,complete,,661fcddc5de4fd76d410ef9d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1470x956,1470x812,,,0,Instructions_2,5,8,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360391438,17/04/2024 13:26:31,1713363991438,1,17/04/2024 15:26:31,131657,11,task-f6yr,,37089093,BLIND,10937531,,complete,,661fcded20a2a528f2ef605b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1920x1080,1330x975,,,0,Instructions_2,5,1,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360453469,17/04/2024 13:27:33,1713364053469,1,17/04/2024 15:27:33,131657,11,task-f6yr,,37089093,BLIND,10937531,,complete,,661fcded20a2a528f2ef605b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1920x1080,1920x1000,,,0,Instructions_2,5,1,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,61740,61728,61740,61740,61728,61740,1,61740,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360490110,17/04/2024 13:28:10,1713364090110,1,17/04/2024 15:28:10,131657,11,task-f6yr,,37089093,BLIND,10937531,,complete,,661fcded20a2a528f2ef605b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1920x1080,1920x1000,,,0,Instructions_2,5,1,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,36654,36649,36654,36654,36649,36654,1,36654,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713360532119,17/04/2024 13:28:52,1713364132119,1,17/04/2024 15:28:52,131657,11,task-f6yr,,37089093,BLIND,10937531,,complete,,661fcded20a2a528f2ef605b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1920x1080,1920x1000,,,0,Instructions_2,5,1,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,42013,42000,42013,42013,42000,42013,1,42013,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360532125,17/04/2024 13:28:52,1713364132125,1,17/04/2024 15:28:52,131657,11,task-f6yr,,37089093,BLIND,10937531,,complete,,661fcded20a2a528f2ef605b,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 17.0,1920x1080,1920x1000,,,0,Instructions_2,5,1,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360401244,17/04/2024 13:26:41,1713364001244,1,17/04/2024 15:26:41,131657,11,task-f6yr,,37089110,BLIND,10937525,,complete,,661fcddef17c342ed84525d4,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,2742x1542,2742x1373,,,0,Instructions_2,5,24,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360420205,17/04/2024 13:27:00,1713364020205,1,17/04/2024 15:27:00,131657,11,task-f6yr,,37089110,BLIND,10937525,,complete,,661fcddef17c342ed84525d4,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,2742x1542,2742x1373,,,0,Instructions_2,5,24,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,18618.00000000596,18600.1,18618.00000000596,18618.00000000596,18600.1,18618.00000000596,1,18618.00000000596,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360466397,17/04/2024 13:27:46,1713364066397,1,17/04/2024 15:27:46,131657,11,task-f6yr,,37089110,BLIND,10937525,,complete,,661fcddef17c342ed84525d4,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,2742x1542,2742x1373,,,0,Instructions_2,5,24,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,46210.09999999404,46200,46210.09999999404,46210.09999999404,46200,46210.09999999404,1,46210.09999999404,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713360484698,17/04/2024 13:28:04,1713364084698,1,17/04/2024 15:28:04,131657,11,task-f6yr,,37089110,BLIND,10937525,,complete,,661fcddef17c342ed84525d4,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,2742x1542,2742x1373,,,0,Instructions_2,5,24,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,18311.70000000298,18300,18311.70000000298,18311.70000000298,18300,18311.70000000298,1,18311.70000000298,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360484705,17/04/2024 13:28:04,1713364084705,1,17/04/2024 15:28:04,131657,11,task-f6yr,,37089110,BLIND,10937525,,complete,,661fcddef17c342ed84525d4,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 123.0.0.0,2742x1542,2742x1373,,,0,Instructions_2,5,24,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360396407,17/04/2024 13:26:36,1713363996407,1,17/04/2024 15:26:36,131657,11,task-f6yr,,37089111,BLIND,10937527,,complete,,661fcde3640cffe23a084721,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360421153,17/04/2024 13:27:01,1713364021153,1,17/04/2024 15:27:01,131657,11,task-f6yr,,37089111,BLIND,10937527,,complete,,661fcde3640cffe23a084721,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,24529.999999952317,24527.7,24529.999999952317,24529.999999952317,24527.7,24529.999999952317,1,24529.999999952317,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360457724,17/04/2024 13:27:37,1713364057724,1,17/04/2024 15:27:37,131657,11,task-f6yr,,37089111,BLIND,10937527,,complete,,661fcde3640cffe23a084721,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,36573.699999928474,36568.9,36573.699999928474,36573.699999928474,36568.9,36573.699999928474,1,36573.699999928474,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713360475791,17/04/2024 13:27:55,1713364075791,1,17/04/2024 15:27:55,131657,11,task-f6yr,,37089111,BLIND,10937527,,complete,,661fcde3640cffe23a084721,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,18072.19999990463,18058.200000000004,18072.19999990463,18072.19999990463,18058.200000000004,18072.19999990463,1,18072.19999990463,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360475801,17/04/2024 13:27:55,1713364075801,1,17/04/2024 15:27:55,131657,11,task-f6yr,,37089111,BLIND,10937527,,complete,,661fcde3640cffe23a084721,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1200,1920x1039,,,0,Instructions_2,5,21,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360412842,17/04/2024 13:26:52,1713364012842,1,17/04/2024 15:26:52,131657,11,task-f6yr,,37089124,BLIND,10937541,,complete,,661fce01c3be46b06e4eae56,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360422782,17/04/2024 13:27:02,1713364022782,1,17/04/2024 15:27:02,131657,11,task-f6yr,,37089124,BLIND,10937541,,complete,,661fce01c3be46b06e4eae56,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,9535.099999976159,9533.400000000001,9535.099999976159,9535.099999976159,9533.400000000001,9535.099999976159,1,9535.099999976159,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360427458,17/04/2024 13:27:07,1713364027458,1,17/04/2024 15:27:07,131657,11,task-f6yr,,37089124,BLIND,10937541,,complete,,661fce01c3be46b06e4eae56,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,4677.399999904632,4666.5999999999985,4677.399999904632,4677.399999904632,4666.5999999999985,4677.399999904632,1,4677.399999904632,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713360429610,17/04/2024 13:27:09,1713364029610,1,17/04/2024 15:27:09,131657,11,task-f6yr,,37089124,BLIND,10937541,,complete,,661fce01c3be46b06e4eae56,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,2162.7999999046333,2150.2999999999993,2162.7999999046333,2162.7999999046333,2150.2999999999993,2162.7999999046333,1,2162.7999999046333,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360429610,17/04/2024 13:27:09,1713364029610,1,17/04/2024 15:27:09,131657,11,task-f6yr,,37089124,BLIND,10937541,,complete,,661fce01c3be46b06e4eae56,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,11,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360419377,17/04/2024 13:26:59,1713389219377,8,18/04/2024 05:26:59,131657,11,task-f6yr,,37089132,BLIND,10937536,,complete,,661fcdfa195bf786e7803f9c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x755,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360451801,17/04/2024 13:27:31,1713389251801,8,18/04/2024 05:27:31,131657,11,task-f6yr,,37089132,BLIND,10937536,,complete,,661fcdfa195bf786e7803f9c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x755,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,31935.035999999254,31921.94,31935.035999999254,31935.035999999254,31921.94,31935.035999999254,1,31935.035999999254,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360479379,17/04/2024 13:27:59,1713389279379,8,18/04/2024 05:27:59,131657,11,task-f6yr,,37089132,BLIND,10937536,,complete,,661fcdfa195bf786e7803f9c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x755,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,27591.495999999628,27582.928,27591.495999999628,27591.495999999628,27582.928,27591.495999999628,1,27591.495999999628,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713360496582,17/04/2024 13:28:16,1713389296582,8,18/04/2024 05:28:16,131657,11,task-f6yr,,37089132,BLIND,10937536,,complete,,661fcdfa195bf786e7803f9c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x755,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,17210.368000000373,17195.553000000007,17210.368000000373,17210.368000000373,17195.553000000007,17210.368000000373,1,17210.368000000373,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360496588,17/04/2024 13:28:16,1713389296588,8,18/04/2024 05:28:16,131657,11,task-f6yr,,37089132,BLIND,10937536,,complete,,661fcdfa195bf786e7803f9c,computer,Desktop or Laptop,Windows 10,Chrome 109.0.0.0,1536x864,1536x755,,,0,Instructions_2,5,34,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360419777,17/04/2024 13:26:59,1713364019777,1,17/04/2024 15:26:59,131657,11,task-f6yr,,37089135,BLIND,10937542,,complete,,661fce057c15e8ba75961316,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1516x752,,,0,Instructions_2,5,35,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360463004,17/04/2024 13:27:43,1713364063004,1,17/04/2024 15:27:43,131657,11,task-f6yr,,37089135,BLIND,10937542,,complete,,661fce057c15e8ba75961316,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1516x752,,,0,Instructions_2,5,35,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,42745.79999998212,42733.4,42745.79999998212,42745.79999998212,42733.4,42745.79999998212,1,42745.79999998212,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360513232,17/04/2024 13:28:33,1713364113232,1,17/04/2024 15:28:33,131657,11,task-f6yr,,37089135,BLIND,10937542,,complete,,661fce057c15e8ba75961316,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1516x752,,,0,Instructions_2,5,35,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,50239.50000000596,50233.200000000004,50239.50000000596,50239.50000000596,50233.200000000004,50239.50000000596,1,50239.50000000596,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
4,1713360536798,17/04/2024 13:28:56,1713364136798,1,17/04/2024 15:28:56,131657,11,task-f6yr,,37089135,BLIND,10937542,,complete,,661fce057c15e8ba75961316,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1516x752,,,0,Instructions_2,5,35,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,23572.499999994034,23566.899999999994,23572.499999994034,23572.499999994034,23566.899999999994,23572.499999994034,1,23572.499999994034,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360536802,17/04/2024 13:28:56,1713364136802,1,17/04/2024 15:28:56,131657,11,task-f6yr,,37089135,BLIND,10937542,,complete,,661fce057c15e8ba75961316,computer,Desktop or Laptop,Windows 10,Edge 123.0.0.0,1600x900,1516x752,,,0,Instructions_2,5,35,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360420290,17/04/2024 13:27:00,1713364020290,1,17/04/2024 15:27:00,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360590605,17/04/2024 13:29:50,1713364190605,1,17/04/2024 15:29:50,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x695,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
3,1713360625307,17/04/2024 13:30:25,1713364225307,1,17/04/2024 15:30:25,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,34665.5,34658.8,34665.5,34665.5,34658.8,34665.5,1,34665.5,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
4,1713360648547,17/04/2024 13:30:48,1713364248547,1,17/04/2024 15:30:48,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,23250.1000005722,23244.299999999996,23250.1000005722,23250.1000005722,23244.299999999996,23250.1000005722,1,23250.1000005722,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
5,1713360659321,17/04/2024 13:30:59,1713364259321,1,17/04/2024 15:30:59,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,10779.800000572206,10764.400000000001,10779.800000572206,10779.800000572206,10764.400000000001,10779.800000572206,1,10779.800000572206,0,0,,Click To Continue,Next,2,object-26,Instructions,
6,1713360659332,17/04/2024 13:30:59,1713364259332,1,17/04/2024 15:30:59,131657,11,task-f6yr,,37089137,BLIND,10937545,,complete,,661fce048baf26448ad45a61,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1536x864,1536x864,,,0,Instructions_2,5,42,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360436376,17/04/2024 13:27:16,1713364036376,1,17/04/2024 15:27:16,131657,11,task-f6yr,,37089147,BLIND,10937535,,complete,,661fcdf3c5253fdb24ab9218,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360472211,17/04/2024 13:27:52,1713364072211,1,17/04/2024 15:27:52,131657,11,task-f6yr,,37089147,BLIND,10937535,,complete,,661fcdf3c5253fdb24ab9218,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,35475.69999997616,35467.600000000006,35475.69999997616,35475.69999997616,35467.600000000006,35475.69999997616,1,35475.69999997616,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360490379,17/04/2024 13:28:10,1713364090379,1,17/04/2024 15:28:10,131657,11,task-f6yr,,37089147,BLIND,10937535,,complete,,661fcdf3c5253fdb24ab9218,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,18176.899999988076,18166.199999999997,18176.899999988076,18176.899999988076,18166.199999999997,18176.899999988076,1,18176.899999988076,0,0,,Click To Continue,Click To Continue,5,object-19,Instructions,
4,1713360501562,17/04/2024 13:28:21,1713364101562,1,17/04/2024 15:28:21,131657,11,task-f6yr,,37089147,BLIND,10937535,,complete,,661fcdf3c5253fdb24ab9218,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 3,yxrkj4,3,continue,,11194,11183.899999999994,11194,11194,11183.899999999994,11194,1,11194,0,0,,Click To Continue,Next,2,object-26,Instructions,
5,1713360501564,17/04/2024 13:28:21,1713364101564,1,17/04/2024 15:28:21,131657,11,task-f6yr,,37089147,BLIND,10937535,,complete,,661fcdf3c5253fdb24ab9218,computer,Desktop or Laptop,Windows 10,Chrome 123.0.0.0,1920x1080,1920x911,,,0,Instructions_2,5,22,consent,Spreadsheet1,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1713360436746,17/04/2024 13:27:16,1713364036746,1,17/04/2024 15:27:16,131657,11,task-f6yr,,37089149,BLIND,10937547,,complete,,661fce0f8828330829ac6e3b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x718,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1713360472746,17/04/2024 13:27:52,1713364072746,1,17/04/2024 15:27:52,131657,11,task-f6yr,,37089149,BLIND,10937547,,complete,,661fce0f8828330829ac6e3b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x900,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 1,fv5ahy,1,continue,,35698.79999999404,35684.6,35698.79999999404,35698.79999999404,35684.6,35698.79999999404,1,35698.79999999404,0,0,,Click To Continue,Click To Continue,6,object-13,Instructions,
3,1713360521845,17/04/2024 13:28:41,1713364121845,1,17/04/2024 15:28:41,131657,11,task-f6yr,,37089149,BLIND,10937547,,complete,,661fce0f8828330829ac6e3b,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 123.0.0.0,1440x900,1440x900,,,0,Instructions_2,5,5,consent,Spreadsheet1,Spreadsheet1,1,Instructions,Screen 2,v3o9m6,2,continue,,49114.69999999404,49100.299999999996,49114.69999999404,49114.69999999404,49100.299999999996,49114.69999999404,1,49114.69999999404,0,0,,Click To Continue,Click To Continue,2,object-16,Instructions,
